TestDataID,Rating
1,4.3172
2,4.22444
3,4.20203
4,2.74242
5,3.4045
6,3.56864
7,4.27402
8,3.25455
9,2.99495
10,2.70491
11,4.10877
12,3.46781
13,3.3445
14,3.47931
15,3.28807
16,3.65743
17,3.82608
18,4.02358
19,3.88592
20,3.48436
21,3.80219
22,4.07411
23,3.86714
24,2.84061
25,3.6477
26,3.06619
27,3.4486
28,3.44124
29,2.23256
30,2.98748
31,2.94139
32,2.91684
33,3.15613
34,2.90781
35,4.00548
36,3.70121
37,3.71219
38,2.9244
39,3.18284
40,2.1236
41,3.22414
42,3.74077
43,2.28074
44,3.97137
45,3.77846
46,3.48602
47,3.3811
48,3.89945
49,3.66664
50,3.62622
51,3.86375
52,3.39791
53,4.13413
54,5.0
55,4.15148
56,3.63551
57,4.1885
58,2.85659
59,3.98971
60,3.594
61,3.3365
62,4.12668
63,4.15031
64,4.14799
65,4.53792
66,3.89656
67,4.24492
68,4.06675
69,3.35825
70,4.3504
71,3.46183
72,4.28179
73,3.31393
74,4.20539
75,3.06334
76,3.03202
77,4.29761
78,3.97886
79,4.0846
80,4.17724
81,4.08519
82,4.3339
83,4.65296
84,4.42664
85,4.49119
86,3.85017
87,4.9838
88,4.06681
89,4.68675
90,4.27927
91,4.15459
92,4.01356
93,4.49105
94,4.43869
95,4.24035
96,4.31215
97,4.29336
98,4.36082
99,4.23167
100,4.32843
101,3.64561
102,3.9232
103,4.87827
104,4.20228
105,3.87418
106,4.15729
107,4.07764
108,4.34025
109,3.60315
110,4.05974
111,4.4269
112,4.43609
113,4.61012
114,3.51695
115,4.09546
116,2.47818
117,3.83784
118,3.0856
119,3.37435
120,2.68998
121,2.00161
122,3.20173
123,4.03518
124,2.65017
125,2.89969
126,4.44211
127,3.8847
128,4.09597
129,3.63484
130,2.87107
131,3.49954
132,3.54351
133,4.13287
134,4.35485
135,2.51311
136,3.1311
137,3.78763
138,3.80398
139,4.06409
140,3.26278
141,2.90303
142,3.588
143,3.66372
144,3.43009
145,3.43869
146,3.15268
147,3.72621
148,4.11166
149,3.25875
150,3.06904
151,3.58612
152,3.69678
153,3.50826
154,2.10242
155,3.23407
156,2.93489
157,3.97134
158,4.23967
159,3.05803
160,3.93504
161,3.47563
162,3.46352
163,3.08368
164,2.64656
165,3.08925
166,3.50475
167,3.67738
168,4.06371
169,3.1353
170,4.76259
171,4.00193
172,4.37856
173,3.45072
174,4.3263
175,4.3292
176,4.40602
177,4.59319
178,4.76238
179,4.90981
180,2.85748
181,4.33267
182,4.50866
183,3.95101
184,3.68548
185,4.22812
186,4.06443
187,4.24586
188,3.46748
189,4.61505
190,4.28031
191,3.5872
192,4.09681
193,2.89464
194,4.29742
195,4.21302
196,3.05679
197,4.2191
198,4.28034
199,2.86459
200,4.21124
201,4.23242
202,4.5155
203,1.69917
204,3.83929
205,1.67811
206,3.4638
207,4.0706
208,4.51167
209,3.04349
210,4.15774
211,3.47857
212,3.65409
213,4.25295
214,1.84474
215,4.00984
216,2.20847
217,4.90089
218,3.81753
219,3.95909
220,2.06802
221,4.34245
222,4.31109
223,4.44118
224,3.97338
225,3.35304
226,4.10062
227,1.54249
228,2.85329
229,2.25346
230,4.61225
231,3.98255
232,3.01248
233,4.32703
234,4.01981
235,3.06746
236,4.4556
237,4.37433
238,3.52036
239,3.629
240,3.71108
241,3.43561
242,3.02815
243,3.70235
244,4.56612
245,4.34058
246,4.1568
247,3.79439
248,2.85317
249,3.6609
250,3.59223
251,3.87512
252,4.8844
253,2.49793
254,3.75043
255,2.60212
256,3.68641
257,3.5743
258,2.94041
259,3.24391
260,2.84718
261,3.07122
262,3.10552
263,2.94779
264,3.55915
265,2.03615
266,3.42979
267,3.82419
268,3.07298
269,3.87569
270,4.16746
271,3.1388
272,3.63929
273,2.66068
274,2.66088
275,4.01516
276,2.58813
277,2.94091
278,3.73225
279,3.3774
280,3.82989
281,3.766
282,4.02392
283,3.38082
284,3.30501
285,3.31817
286,3.13908
287,3.0333
288,3.49233
289,3.0554
290,3.03691
291,2.73033
292,3.21351
293,3.26157
294,3.31914
295,3.30325
296,3.4974
297,3.27124
298,3.85247
299,3.86
300,3.03015
301,3.6016
302,3.78154
303,3.51186
304,3.44782
305,3.73814
306,4.07122
307,3.46158
308,3.4526
309,3.51305
310,3.71202
311,3.86811
312,3.76974
313,3.13665
314,3.19487
315,3.25543
316,4.17108
317,3.00043
318,4.19312
319,3.12213
320,4.55485
321,3.9973
322,4.007
323,3.56336
324,3.77042
325,4.63076
326,4.21114
327,3.24002
328,2.6428
329,2.66337
330,3.51947
331,3.01175
332,3.38362
333,3.81598
334,4.17506
335,3.38115
336,2.83415
337,2.44552
338,3.11703
339,3.4633
340,3.36423
341,2.995
342,1.6849
343,3.43168
344,3.21763
345,3.022
346,3.22015
347,2.69911
348,3.26025
349,3.50894
350,2.88959
351,2.99055
352,3.45185
353,2.44122
354,3.18669
355,2.43765
356,3.74256
357,2.7035
358,2.32877
359,3.55465
360,3.02947
361,2.97473
362,3.31859
363,2.38922
364,2.1764
365,3.3082
366,3.04775
367,2.87098
368,2.63762
369,4.78156
370,4.63029
371,4.51732
372,4.76032
373,4.29792
374,3.91159
375,4.13529
376,4.14236
377,4.11574
378,4.30046
379,4.03333
380,3.57456
381,4.13485
382,3.41475
383,4.19114
384,2.92912
385,3.95699
386,3.48406
387,4.04276
388,3.46051
389,4.35238
390,3.80675
391,3.63825
392,3.13223
393,3.96506
394,3.86655
395,3.77113
396,3.10356
397,3.22067
398,3.15815
399,4.16691
400,3.8475
401,3.39123
402,3.36793
403,3.01491
404,3.7374
405,3.64227
406,3.40482
407,4.1458
408,4.14656
409,3.42756
410,3.99679
411,3.44647
412,4.33873
413,4.17607
414,3.77919
415,3.55723
416,3.16241
417,3.67516
418,4.00934
419,3.84145
420,1.83398
421,3.27632
422,3.96931
423,4.04186
424,4.03475
425,4.22502
426,3.4374
427,4.06119
428,4.02023
429,4.12892
430,3.96995
431,3.74013
432,3.45144
433,3.30817
434,3.31355
435,3.19651
436,2.88719
437,3.61432
438,3.92176
439,3.53986
440,3.4389
441,3.83998
442,3.83162
443,3.68248
444,3.36997
445,3.41265
446,3.49449
447,3.85638
448,3.68115
449,3.71349
450,3.78236
451,3.49246
452,3.32581
453,3.26675
454,3.7863
455,3.3261
456,3.20367
457,3.38173
458,3.52173
459,3.53606
460,3.80275
461,3.29566
462,3.7478
463,3.84543
464,3.6618
465,3.7404
466,4.13833
467,3.03986
468,3.55516
469,3.48174
470,3.76859
471,3.66382
472,3.43446
473,3.4314
474,3.81596
475,3.41867
476,3.35084
477,3.84686
478,3.44245
479,3.22544
480,3.33288
481,3.58639
482,3.44494
483,4.13141
484,4.5077
485,5.0
486,3.7495
487,4.19379
488,4.29902
489,3.8932
490,3.20605
491,4.23982
492,3.45598
493,3.93193
494,3.8128
495,3.29482
496,3.53603
497,3.76663
498,2.51346
499,3.01889
500,3.9664
501,4.4828
502,4.03957
503,3.83249
504,3.86472
505,3.94323
506,3.63715
507,4.40094
508,4.44663
509,4.03794
510,3.73545
511,4.44112
512,4.22414
513,4.0456
514,4.10636
515,4.19842
516,3.76466
517,4.52802
518,4.00952
519,4.79186
520,3.45314
521,3.89289
522,4.31898
523,3.93215
524,3.50478
525,3.35747
526,3.68284
527,4.51931
528,4.26981
529,4.76943
530,3.69237
531,4.03255
532,4.51697
533,4.05911
534,4.65057
535,4.17764
536,3.87112
537,2.2715
538,4.05821
539,3.64013
540,3.62181
541,3.93735
542,4.09996
543,3.21392
544,2.71156
545,1.8755
546,3.3707
547,3.69789
548,3.28739
549,3.29255
550,2.76684
551,3.74048
552,2.36436
553,3.44036
554,1.8558
555,4.3404
556,3.25787
557,3.88362
558,3.52188
559,3.7068
560,3.78318
561,4.00795
562,2.63146
563,3.10143
564,3.67132
565,3.7674
566,3.96599
567,4.308
568,3.82827
569,3.21708
570,3.83332
571,4.31625
572,3.30098
573,4.34537
574,3.19137
575,3.8927
576,4.13644
577,3.38244
578,3.74821
579,3.78154
580,2.72601
581,4.37864
582,3.76422
583,3.81493
584,3.56024
585,4.01806
586,3.81732
587,3.81965
588,3.36007
589,3.97459
590,3.37146
591,4.18602
592,4.81967
593,4.00869
594,3.33763
595,3.52108
596,4.64404
597,4.3879
598,3.60121
599,3.97995
600,3.55416
601,4.68918
602,3.69012
603,3.64024
604,3.46678
605,2.99972
606,3.6422
607,4.15175
608,3.77204
609,3.12733
610,3.8831
611,4.55123
612,3.53433
613,3.5652
614,2.7786
615,2.57403
616,3.39659
617,2.90923
618,3.21543
619,3.35142
620,3.82537
621,2.99415
622,2.99952
623,3.00115
624,2.44652
625,2.98473
626,2.38944
627,3.49812
628,2.22967
629,3.46446
630,3.47818
631,2.86346
632,3.61425
633,2.68874
634,3.26992
635,2.27559
636,3.55452
637,3.64813
638,3.3056
639,2.9197
640,3.10017
641,2.82612
642,4.06404
643,4.33684
644,3.89298
645,4.0643
646,4.20936
647,4.32885
648,3.98851
649,2.72951
650,3.42787
651,3.15333
652,2.83542
653,2.82775
654,3.70091
655,3.60159
656,3.27058
